sample_id,expected_primary,expected_direction,value,presence,attained,constrained,support_01,constrain_01,signed,text
power,POWER,support,Conformity: rules,0.43101269006729126,0.9866995811462402,0.013300394639372826,0.42528004075811054,0.005732638872472662,0.4195474018856379,The city needs clear authority over the process so it can control resources and enforce the final decision.
power,POWER,support,Conformity: interpersonal,0.002597748301923275,0.9878408312797546,0.012159168720245361,0.002566161842027459,3.158645989581599e-05,0.002534575382131643,The city needs clear authority over the process so it can control resources and enforce the final decision.
power,POWER,support,Humility,0.00022346300829667598,0.9876328706741333,0.01236706878989935,0.00022069941237352377,2.763582395602841e-06,0.0002179358299779209,The city needs clear authority over the process so it can control resources and enforce the final decision.
power,POWER,support,Benevolence: caring,0.0004568699514493346,0.9885451197624207,0.011454852297902107,0.0004516365608713338,5.233377813201835e-06,0.00044640318305813197,The city needs clear authority over the process so it can control resources and enforce the final decision.
power,POWER,support,Benevolence: dependability,0.00161674153059721,0.9876101016998291,0.01238985639065504,0.0015967102674554479,2.0031195384907254e-05,0.0015766790720705406,The city needs clear authority over the process so it can control resources and enforce the final decision.
power,POWER,support,Universalism: concern,0.0020340268965810537,0.9849453568458557,0.01505467388778925,0.0020034053474870944,3.0621611607019794e-05,0.0019727837358800744,The city needs clear authority over the process so it can control resources and enforce the final decision.
power,POWER,support,Universalism: nature,0.0011154572712257504,0.9868596196174622,0.013140307739377022,0.0011007997383813764,1.4657451814032102e-05,0.0010861422865673443,The city needs clear authority over the process so it can control resources and enforce the final decision.
power,POWER,support,Universalism: tolerance,0.0003547297674231231,0.9864338636398315,0.013566090725362301,0.0003499174550272502,4.812296207848757e-06,0.00034510515881940143,The city needs clear authority over the process so it can control resources and enforce the final decision.
security,SECURITY,support,Self-direction: thought,0.0023770176339894533,0.9866138100624084,0.013386133126914501,0.002345198424455866,3.181907449360615e-05,0.0023133793499622596,"Before expanding the service, we need strict safeguards so families know their data and safety are protected."
security,SECURITY,support,Self-direction: action,0.00621848925948143,0.9862387776374817,0.01376115158200264,0.006132915246022774,8.55735733107793e-05,0.006047341672711995,"Before expanding the service, we need strict safeguards so families know their data and safety are protected."
security,SECURITY,support,Stimulation,0.0008393271709792316,0.9879083037376404,0.012091701850295067,0.0008291782817630051,1.0148893906332499e-05,0.0008190293878566726,"Before expanding the service, we need strict safeguards so families know their data and safety are protected."
security,SECURITY,support,Hedonism,0.0006790124461986125,0.9870246648788452,0.012975332327187061,0.0006702020321577504,8.810412143723221e-06,0.0006613916200140272,"Before expanding the service, we need strict safeguards so families know their data and safety are protected."
security,SECURITY,support,Achievement,0.0012482377933338284,0.9876130223274231,0.012387015856802464,0.0012327758996577357,1.546194133908625e-05,0.0012173139583186495,"Before expanding the service, we need strict safeguards so families know their data and safety are protected."
security,SECURITY,support,Power: dominance,0.0014055856736376882,0.9878113865852356,0.012188608758151531,0.0013884535332403872,1.7132133852032646e-05,0.0013713213993883544,"Before expanding the service, we need strict safeguards so families know their data and safety are protected."
security,SECURITY,support,Power: resources,0.00045128719648346305,0.9878625869750977,0.012137389741837978,0.000445809737386893,5.477448589221205e-06,0.0004403322887976718,"Before expanding the service, we need strict safeguards so families know their data and safety are protected."
security,SECURITY,support,Face,0.0006133374408818781,0.9877342581748962,0.012265663594007492,0.0006058144021803512,7.522990719466575e-06,0.0005982914114608846,"Before expanding the service, we need strict safeguards so families know their data and safety are protected."
security,SECURITY,support,Security: personal,0.769980788230896,0.9886017441749573,0.01139823067933321,0.7612043502262722,0.008776418642910566,0.7524279315833616,"Before expanding the service, we need strict safeguards so families know their data and safety are protected."
security,SECURITY,support,Security: societal,0.6435456275939941,0.9883208274841309,0.011679258197546005,0.6360295471874906,0.007516135546572045,0.6285134116409186,"Before expanding the service, we need strict safeguards so families know their data and safety are protected."
security,SECURITY,support,Tradition,0.0005373575841076672,0.9878826141357422,0.01211746409535408,0.0005308462149139492,6.511411231790868e-06,0.0005243348036821584,"Before expanding the service, we need strict safeguards so families know their data and safety are protected."
security,SECURITY,support,Conformity: rules,0.12225627154111862,0.9884519577026367,0.011548065580427647,0.12084445094624385,0.001411823441375408,0.11943262750486844,"Before expanding the service, we need strict safeguards so families know their data and safety are protected."
security,SECURITY,support,Conformity: interpersonal,0.004939759150147438,0.9872564077377319,0.012743640691041946,0.004876808873664151,6.295051570976568e-05,0.004813858357954386,"Before expanding the service, we need strict safeguards so families know their data and safety are protected."
security,SECURITY,support,Humility,0.00025747244944795966,0.9871091842651367,0.01289080549031496,0.0002541534195453221,3.3190272649485995e-06,0.0002508343922803735,"Before expanding the service, we need strict safeguards so families know their data and safety are protected."
security,SECURITY,support,Benevolence: caring,0.03162894397974014,0.988459587097168,0.011540393345057964,0.0312639329065334,0.0003650104546150043,0.030898922451918394,"Before expanding the service, we need strict safeguards so families know their data and safety are protected."
security,SECURITY,support,Benevolence: dependability,0.002080497331917286,0.9872820973396301,0.012717965990304947,0.0020540377693648026,2.6459694310244225e-05,0.0020275780750545584,"Before expanding the service, we need strict safeguards so families know their data and safety are protected."
security,SECURITY,support,Universalism: concern,0.006959463935345411,0.9878267645835876,0.012173278257250786,0.00687474474248842,8.471949100626128e-05,0.006790025251482159,"Before expanding the service, we need strict safeguards so families know their data and safety are protected."
security,SECURITY,support,Universalism: nature,0.00020596694957930595,0.9873124957084656,0.012687514536082745,0.00020335374302260425,2.613208666740066e-06,0.00020074053435586417,"Before expanding the service, we need strict safeguards so families know their data and safety are protected."
security,SECURITY,support,Universalism: tolerance,0.0007539999787695706,0.9874020218849182,0.012597967870533466,0.0007445011035382594,9.498867506921966e-06,0.0007350022360313375,"Before expanding the service, we need strict safeguards so families know their data and safety are protected."
conformity,CONFORMITY,support,Self-direction: thought,0.00474176462739706,0.8582050204277039,0.14179496467113495,0.004069406208918658,0.0006723583478206036,0.0033970478610980542,"Participants should follow the agreed rules even when they disagree, otherwise the process will lose legitimacy."
conformity,CONFORMITY,support,Self-direction: action,0.005885008722543716,0.8511092662811279,0.14889073371887207,0.0050087854559022205,0.000876223266641496,0.0041325621892607245,"Participants should follow the agreed rules even when they disagree, otherwise the process will lose legitimacy."
conformity,CONFORMITY,support,Stimulation,0.0034487969242036343,0.8232945799827576,0.17670537531375885,0.0028393758151580573,0.0006094209548723403,0.002229954860285717,"Participants should follow the agreed rules even when they disagree, otherwise the process will lose legitimacy."
conformity,CONFORMITY,support,Hedonism,0.0002574338868726045,0.8042615652084351,0.19573844969272614,0.0002070441807938521,5.0389709914816245e-05,0.00015665447087903584,"Participants should follow the agreed rules even when they disagree, otherwise the process will lose legitimacy."
conformity,CONFORMITY,support,Achievement,0.0011351504363119602,0.8209661841392517,0.1790337860584259,0.0009319201221230367,0.0002032302803588043,0.0007286898417642323,"Participants should follow the agreed rules even when they disagree, otherwise the process will lose legitimacy."
conformity,CONFORMITY,support,Power: dominance,0.006573815364390612,0.8267583847045898,0.17324161529541016,0.005434956972009797,0.0011388583923808149,0.004296098579628982,"Participants should follow the agreed rules even when they disagree, otherwise the process will lose legitimacy."
conformity,CONFORMITY,support,Power: resources,0.00036937493132427335,0.7947872877120972,0.20521269738674164,0.0002935744998160614,7.580042600409658e-05,0.0002177740738119648,"Participants should follow the agreed rules even when they disagree, otherwise the process will lose legitimacy."
conformity,CONFORMITY,support,Face,0.0009658102062530816,0.8204315900802612,0.179568350315094,0.0007923812032319608,0.00017342894545434653,0.0006189522577776142,"Participants should follow the agreed rules even when they disagree, otherwise the process will lose legitimacy."
conformity,CONFORMITY,support,Security: personal,0.0011913253692910075,0.7748721241950989,0.2251279354095459,0.0009231248195100336,0.00026820062078949936,0.0006549241987205343,"Participants should follow the agreed rules even when they disagree, otherwise the process will lose legitimacy."
conformity,CONFORMITY,support,Security: societal,0.0008719408069737256,0.7547895908355713,0.24521039426326752,0.0006581318449285362,0.00021380894905225888,0.0004443228958762773,"Participants should follow the agreed rules even when they disagree, otherwise the process will lose legitimacy."
conformity,CONFORMITY,support,Tradition,0.0006133239949122071,0.8323425650596619,0.16765744984149933,0.0005104956671378655,0.00010282833691358136,0.00040766733022428413,"Participants should follow the agreed rules even when they disagree, otherwise the process will lose legitimacy."
conformity,CONFORMITY,support,Conformity: rules,0.9761384725570679,0.8489388823509216,0.15106108784675598,0.828681903912333,0.14745653955354143,0.6812253643587916,"Participants should follow the agreed rules even when they disagree, otherwise the process will lose legitimacy."
conformity,CONFORMITY,support,Conformity: interpersonal,0.04706243425607681,0.7733194828033447,0.22668050229549408,0.036394297318375735,0.01066813623641616,0.025726161081959575,"Participants should follow the agreed rules even when they disagree, otherwise the process will lose legitimacy."
conformity,CONFORMITY,support,Humility,0.0003854098031297326,0.8289870023727417,0.1710129827260971,0.00031949971738158556,6.591008000509345e-05,0.0002535896373764921,"Participants should follow the agreed rules even when they disagree, otherwise the process will lose legitimacy."
conformity,CONFORMITY,support,Benevolence: caring,0.0038055172190070152,0.8448694944381714,0.155130535364151,0.003215165408898213,0.0005903519235220533,0.0026248134853761595,"Participants should follow the agreed rules even when they disagree, otherwise the process will lose legitimacy."
conformity,CONFORMITY,support,Benevolence: dependability,0.006335240788757801,0.7837040424346924,0.21629595756530762,0.004964953815946638,0.0013702869728111633,0.0035946668431354745,"Participants should follow the agreed rules even when they disagree, otherwise the process will lose legitimacy."
conformity,CONFORMITY,support,Universalism: concern,0.009648649953305721,0.8049968481063843,0.1950031965970993,0.0077671328008929175,0.0018815175837410686,0.005885615217151849,"Participants should follow the agreed rules even when they disagree, otherwise the process will lose legitimacy."
conformity,CONFORMITY,support,Universalism: nature,0.0007187951705418527,0.8138262629508972,0.18617375195026398,0.0005849743874692288,0.00013382079378350658,0.00045115359368572226,"Participants should follow the agreed rules even when they disagree, otherwise the process will lose legitimacy."
conformity,CONFORMITY,support,Universalism: tolerance,0.00281201652251184,0.7882694602012634,0.21173056960105896,0.002216626746277442,0.0005953898600390209,0.001621236886238421,"Participants should follow the agreed rules even when they disagree, otherwise the process will lose legitimacy."
tradition,TRADITION,support,Self-direction: thought,0.0025256420485675335,0.9894284605979919,0.01057150587439537,0.0024989421241357335,2.6699839753051638e-05,0.002472242284382682,The redevelopment should preserve the old market rituals and respect the practices that elders kept alive.
tradition,TRADITION,support,Self-direction: action,0.005154028534889221,0.9887477159500122,0.011252240277826786,0.005096033941812905,5.799436747334907e-05,0.005038039574339556,The redevelopment should preserve the old market rituals and respect the practices that elders kept alive.
tradition,TRADITION,support,Stimulation,0.007208706345409155,0.9901425838470459,0.00985736958682537,0.007137647127038016,7.105888268959127e-05,0.007066588244348425,The redevelopment should preserve the old market rituals and respect the practices that elders kept alive.
tradition,TRADITION,support,Hedonism,0.007890737615525723,0.9885221719741821,0.011477844789624214,0.007800169086177866,9.056866162665371e-05,0.007709600424551212,The redevelopment should preserve the old market rituals and respect the practices that elders kept alive.
tradition,TRADITION,support,Achievement,0.02014678344130516,0.9889135956764221,0.011086354963481426,0.019923428054255288,0.00022335439260269888,0.01970007366165259,The redevelopment should preserve the old market rituals and respect the practices that elders kept alive.
tradition,TRADITION,support,Power: dominance,0.005428428295999765,0.9888233542442322,0.011176601983606815,0.00536775667592479,6.067138246093834e-05,0.005307085293463852,The redevelopment should preserve the old market rituals and respect the practices that elders kept alive.
tradition,TRADITION,support,Power: resources,0.0052922796458005905,0.9895597696304321,0.010440212674438953,0.005237027027118257,5.525252503476262e-05,0.005181774502083495,The redevelopment should preserve the old market rituals and respect the practices that elders kept alive.
tradition,TRADITION,support,Face,0.005805828608572483,0.9883910417556763,0.011608944274485111,0.005738428986681865,6.739954078412939e-05,0.005671029445897736,The redevelopment should preserve the old market rituals and respect the practices that elders kept alive.
tradition,TRADITION,support,Security: personal,0.0007324740290641785,0.9889792203903198,0.011020798236131668,0.0007244015942200477,8.072448487522754e-06,0.0007163291457325249,The redevelopment should preserve the old market rituals and respect the practices that elders kept alive.
tradition,TRADITION,support,Security: societal,0.016172274947166443,0.9892382621765137,0.010761771351099014,0.0159982331641757,0.00017404232520851215,0.01582419083896719,The redevelopment should preserve the old market rituals and respect the practices that elders kept alive.
tradition,TRADITION,support,Tradition,0.9631507992744446,0.9898019433021545,0.010198011063039303,0.9533285328148686,0.009822222506375933,0.9435063103084926,The redevelopment should preserve the old market rituals and respect the practices that elders kept alive.
tradition,TRADITION,support,Conformity: rules,0.1897091418504715,0.9846904873847961,0.015309466049075127,0.1868047873500922,0.0029043456663589706,0.18390044168373323,The redevelopment should preserve the old market rituals and respect the practices that elders kept alive.
tradition,TRADITION,support,Conformity: interpersonal,0.002887703711166978,0.9883168339729309,0.011683115735650063,0.0028539661892724305,3.373737666783e-05,0.0028202288126046005,The redevelopment should preserve the old market rituals and respect the practices that elders kept alive.
tradition,TRADITION,support,Humility,0.003052704269066453,0.9892047047615051,0.010795296169817448,0.003019749425206067,3.295484670343845e-05,0.0029867945785026287,The redevelopment should preserve the old market rituals and respect the practices that elders kept alive.
tradition,TRADITION,support,Benevolence: caring,0.00975718256086111,0.9908210635185242,0.009179015643894672,0.009667622001896803,8.956133136648042e-05,0.009578060670530322,The redevelopment should preserve the old market rituals and respect the practices that elders kept alive.
tradition,TRADITION,support,Benevolence: dependability,0.002735333750024438,0.9889878630638123,0.01101215835660696,0.002705211880202993,3.0121928413440668e-05,0.002675089951789552,The redevelopment should preserve the old market rituals and respect the practices that elders kept alive.
tradition,TRADITION,support,Universalism: concern,0.006375560536980629,0.9902661442756653,0.009733823128044605,0.0063135017505518976,6.205857860911053e-05,0.006251443171942787,The redevelopment should preserve the old market rituals and respect the practices that elders kept alive.
tradition,TRADITION,support,Universalism: nature,0.003533566603437066,0.9889847040176392,0.011015310883522034,0.0034946433214268213,3.89233346644903e-05,0.003455719986762331,The redevelopment should preserve the old market rituals and respect the practices that elders kept alive.
tradition,TRADITION,support,Universalism: tolerance,0.00547447195276618,0.9883108735084534,0.0116891423240304,0.005410480157635872,6.39918818047965e-05,0.005346488275831075,The redevelopment should preserve the old market rituals and respect the practices that elders kept alive.
anti_security,SECURITY,oppose,Self-direction: thought,0.0052331662736833096,0.8368511199951172,0.1631489247083664,0.0043793810572525516,0.0008537854503715206,0.003525595606881031,We should ignore privacy and safety concerns if removing safeguards lets us launch faster.
anti_security,SECURITY,oppose,Self-direction: action,0.13211075961589813,0.818428099155426,0.18157191574573517,0.10812315787041893,0.023987603714082928,0.084135554156336,We should ignore privacy and safety concerns if removing safeguards lets us launch faster.
anti_security,SECURITY,oppose,Stimulation,0.0015300157247111201,0.7113655805587769,0.28863444924354553,0.0010884005242731837,0.00044161524603595834,0.0006467852782372253,We should ignore privacy and safety concerns if removing safeguards lets us launch faster.
anti_security,SECURITY,oppose,Hedonism,0.000754284905269742,0.5657607913017273,0.43423914909362793,0.00042674482487235765,0.0003275400354385005,9.920478943385713e-05,We should ignore privacy and safety concerns if removing safeguards lets us launch faster.
anti_security,SECURITY,oppose,Achievement,0.0016339973080903292,0.6093674898147583,0.3906325399875641,0.0009957048379950761,0.0006382925187921676,0.00035741231920290856,We should ignore privacy and safety concerns if removing safeguards lets us launch faster.
anti_security,SECURITY,oppose,Power: dominance,0.00412040576338768,0.89299476146698,0.10700526088476181,0.003679500761823551,0.00044090509366237485,0.003238595668161176,We should ignore privacy and safety concerns if removing safeguards lets us launch faster.
anti_security,SECURITY,oppose,Power: resources,0.00014133020886220038,0.7944875359535217,0.20551243424415588,0.00011228508939472616,2.9045115255505773e-05,8.323997413922039e-05,We should ignore privacy and safety concerns if removing safeguards lets us launch faster.
anti_security,SECURITY,oppose,Face,0.00043304963037371635,0.48437070846557617,0.5156292915344238,0.00020975655626487288,0.00022329307410884347,-1.3536517843970586e-05,We should ignore privacy and safety concerns if removing safeguards lets us launch faster.
anti_security,SECURITY,oppose,Security: personal,0.029464220628142357,0.28003206849098206,0.7199679017066956,0.008250926648973367,0.021213293101066788,-0.012962366452093421,We should ignore privacy and safety concerns if removing safeguards lets us launch faster.
anti_security,SECURITY,oppose,Security: societal,0.675058126449585,0.34857186675071716,0.6514281034469604,0.2353062713017735,0.43975183502951154,-0.20444556372773803,We should ignore privacy and safety concerns if removing safeguards lets us launch faster.
anti_security,SECURITY,oppose,Tradition,0.0001364488125545904,0.527592122554779,0.47240784764289856,7.198931863575554e-05,6.445948985234337e-05,7.529828783412167e-06,We should ignore privacy and safety concerns if removing safeguards lets us launch faster.
anti_security,SECURITY,oppose,Conformity: rules,0.01117229275405407,0.6418595910072327,0.35814040899276733,0.007171043257730214,0.004001249496323855,0.0031697937614063587,We should ignore privacy and safety concerns if removing safeguards lets us launch faster.
anti_security,SECURITY,oppose,Conformity: interpersonal,0.011003888212144375,0.3014339804649353,0.6985659599304199,0.0033169458243778593,0.0076869417318836675,-0.004369995907505808,We should ignore privacy and safety concerns if removing safeguards lets us launch faster.
anti_security,SECURITY,oppose,Humility,0.00029265042394399643,0.6034400463104248,0.3965599834918976,0.00017659698537753066,0.00011605344728812805,6.0543538089402604e-05,We should ignore privacy and safety concerns if removing safeguards lets us launch faster.
anti_security,SECURITY,oppose,Benevolence: caring,0.0018136021681129932,0.6369525790214539,0.36304745078086853,0.0011551785782984714,0.0006584236438640784,0.000496754934434393,We should ignore privacy and safety concerns if removing safeguards lets us launch faster.
anti_security,SECURITY,oppose,Benevolence: dependability,0.0012016154360026121,0.6945774555206299,0.3054225742816925,0.0008346149920530066,0.0003670004797605361,0.0004676145122924705,We should ignore privacy and safety concerns if removing safeguards lets us launch faster.
anti_security,SECURITY,oppose,Universalism: concern,0.0038762157782912254,0.5267640352249146,0.4732359051704407,0.0020418510647751686,0.0018343644824755923,0.0002074865822995764,We should ignore privacy and safety concerns if removing safeguards lets us launch faster.
anti_security,SECURITY,oppose,Universalism: nature,0.0001642399438424036,0.6198909282684326,0.38010910153388977,0.0001018108512472228,6.242909748991254e-05,3.9381753757310265e-05,We should ignore privacy and safety concerns if removing safeguards lets us launch faster.
anti_security,SECURITY,oppose,Universalism: tolerance,0.0015805696602910757,0.6255936026573181,0.37440645694732666,0.0009887942680323475,0.0005917754864680214,0.00039701878156432613,We should ignore privacy and safety concerns if removing safeguards lets us launch faster.
anti_benevolence,BENEVOLENCE,oppose,Self-direction: thought,0.003733257530257106,0.9298921227455139,0.07010790705680847,0.003471526769566455,0.0002617308719503955,0.0032097958976160593,The vulnerable families should handle the disruption themselves; helping them would only slow the project.
anti_benevolence,BENEVOLENCE,oppose,Self-direction: action,0.8583624362945557,0.9226794242858887,0.0773206353187561,0.7919933585488934,0.06636912890805036,0.725624229640843,The vulnerable families should handle the disruption themselves; helping them would only slow the project.
anti_benevolence,BENEVOLENCE,oppose,Stimulation,0.0052099586464464664,0.8562238812446594,0.143776074051857,0.004460891013384566,0.0007490674001585998,0.003711823613225966,The vulnerable families should handle the disruption themselves; helping them would only slow the project.
anti_benevolence,BENEVOLENCE,oppose,Hedonism,0.0005177082493901253,0.8709195256233215,0.12908045947551727,0.00045088222297012814,6.682601870554306e-05,0.0003840562042645851,The vulnerable families should handle the disruption themselves; helping them would only slow the project.
anti_benevolence,BENEVOLENCE,oppose,Achievement,0.005836258176714182,0.8491499423980713,0.1508500725030899,0.00495585829457712,0.0008803999691040856,0.0040754583254730345,The vulnerable families should handle the disruption themselves; helping them would only slow the project.
anti_benevolence,BENEVOLENCE,oppose,Power: dominance,0.007726612500846386,0.9124162197113037,0.0875837653875351,0.007049886569196362,0.0006767258165145257,0.006373160752681836,The vulnerable families should handle the disruption themselves; helping them would only slow the project.
anti_benevolence,BENEVOLENCE,oppose,Power: resources,0.0006418930715881288,0.8622797131538391,0.13772030174732208,0.0005534913736444484,8.840170750863251e-05,0.0004650896661358159,The vulnerable families should handle the disruption themselves; helping them would only slow the project.
anti_benevolence,BENEVOLENCE,oppose,Face,0.00011888588051078841,0.8505517244338989,0.14944829046726227,0.00010111859067929354,1.776729160303254e-05,8.3351299076261e-05,The vulnerable families should handle the disruption themselves; helping them would only slow the project.
anti_benevolence,BENEVOLENCE,oppose,Security: personal,0.0009362167911604047,0.8598330616950989,0.14016687870025635,0.0008049901499538117,0.00013122658540372367,0.0006737635645500881,The vulnerable families should handle the disruption themselves; helping them would only slow the project.
anti_benevolence,BENEVOLENCE,oppose,Security: societal,0.009059809148311615,0.8454364538192749,0.1545635163784027,0.007659492918627997,0.001400315959680265,0.006259176958947732,The vulnerable families should handle the disruption themselves; helping them would only slow the project.
anti_benevolence,BENEVOLENCE,oppose,Tradition,0.0003587001992855221,0.847292959690094,0.1527070552110672,0.00030392415349405656,5.477605113651503e-05,0.00024914810235754153,The vulnerable families should handle the disruption themselves; helping them would only slow the project.
anti_benevolence,BENEVOLENCE,oppose,Conformity: rules,0.0029785381630063057,0.8965253829956055,0.10347460210323334,0.0026703350673562554,0.00030820305126637304,0.0023621320160898823,The vulnerable families should handle the disruption themselves; helping them would only slow the project.
anti_benevolence,BENEVOLENCE,oppose,Conformity: interpersonal,0.0023501988034695387,0.8489412069320679,0.15105880796909332,0.001995180608747732,0.00035501822974249794,0.001640162379005234,The vulnerable families should handle the disruption themselves; helping them would only slow the project.
anti_benevolence,BENEVOLENCE,oppose,Humility,0.000414424721384421,0.8948583602905273,0.10514160245656967,0.0003708514266419216,4.357327930397544e-05,0.00032727814733794617,The vulnerable families should handle the disruption themselves; helping them would only slow the project.
anti_benevolence,BENEVOLENCE,oppose,Benevolence: caring,0.03523896634578705,0.8954975008964539,0.10450246185064316,0.031556406296826545,0.003682558736206709,0.027873847560619835,The vulnerable families should handle the disruption themselves; helping them would only slow the project.
anti_benevolence,BENEVOLENCE,oppose,Benevolence: dependability,0.021350538358092308,0.8695082664489746,0.13049174845218658,0.01856446959549718,0.0027860690807429422,0.015778400514754237,The vulnerable families should handle the disruption themselves; helping them would only slow the project.
anti_benevolence,BENEVOLENCE,oppose,Universalism: concern,0.010455604642629623,0.8893753886222839,0.11062466353178024,0.009298957442319677,0.0011566477456122215,0.008142309696707456,The vulnerable families should handle the disruption themselves; helping them would only slow the project.
anti_benevolence,BENEVOLENCE,oppose,Universalism: nature,0.000236488864175044,0.8725517392158508,0.12744824588298798,0.00020634876974111576,3.0140090909969554e-05,0.0001762086788311462,The vulnerable families should handle the disruption themselves; helping them would only slow the project.
anti_benevolence,BENEVOLENCE,oppose,Universalism: tolerance,0.0006916908314451575,0.8607714176177979,0.13922859728336334,0.0005953876975362815,9.630314421587259e-05,0.0004990845533204089,The vulnerable families should handle the disruption themselves; helping them would only slow the project.
anti_tradition,TRADITION,oppose,Self-direction: thought,0.002980847144499421,0.9332005381584167,0.06679939478635788,0.0027817281594148396,0.0001991187852032044,0.0025826093742116352,Old rituals and inherited customs should not influence this decision at all.
anti_tradition,TRADITION,oppose,Self-direction: action,0.00396030955016613,0.9294966459274292,0.07050329446792603,0.003681094443713784,0.0002792148703995023,0.0034018795733142815,Old rituals and inherited customs should not influence this decision at all.
anti_tradition,TRADITION,oppose,Stimulation,0.0014110887423157692,0.9296470880508423,0.07035297155380249,0.0013118145402751802,9.927428614803224e-05,0.001212540254127148,Old rituals and inherited customs should not influence this decision at all.
anti_tradition,TRADITION,oppose,Hedonism,0.0009179032640531659,0.9298999309539795,0.0701000764966011,0.0008535581818654714,6.434508902660677e-05,0.0007892130928388646,Old rituals and inherited customs should not influence this decision at all.
anti_tradition,TRADITION,oppose,Achievement,0.0024732958991080523,0.9326392412185669,0.06736072152853012,0.002306692810653127,0.00016660299631747304,0.002140089814335654,Old rituals and inherited customs should not influence this decision at all.
anti_tradition,TRADITION,oppose,Power: dominance,0.0038254265673458576,0.925814688205719,0.07418528944253922,0.003541636104701179,0.0002837903771397317,0.0032578457275614474,Old rituals and inherited customs should not influence this decision at all.
anti_tradition,TRADITION,oppose,Power: resources,0.0011106901802122593,0.9294837117195129,0.07051628082990646,0.0010323684312741055,7.83217406628671e-05,0.0009540466906112384,Old rituals and inherited customs should not influence this decision at all.
anti_tradition,TRADITION,oppose,Face,0.0008013116894289851,0.9329410791397095,0.06705887615680695,0.0007475765922631411,5.373506134442006e-05,0.000693841530918721,Old rituals and inherited customs should not influence this decision at all.
anti_tradition,TRADITION,oppose,Security: personal,0.0003339664253871888,0.9323527812957764,0.06764724850654602,0.00031137452556915385,2.259190977101002e-05,0.00028878261579814383,Old rituals and inherited customs should not influence this decision at all.
anti_tradition,TRADITION,oppose,Security: societal,0.002643324201926589,0.9240385890007019,0.0759614035487175,0.0024425335658196518,0.00020079061641263725,0.0022417429494070145,Old rituals and inherited customs should not influence this decision at all.
anti_tradition,TRADITION,oppose,Tradition,0.9410372972488403,0.9365938901901245,0.06340605765581131,0.8813697830442919,0.059667465125628816,0.8217023179186631,Old rituals and inherited customs should not influence this decision at all.
anti_tradition,TRADITION,oppose,Conformity: rules,0.04180588200688362,0.9500279426574707,0.04997202381491661,0.03971675607398062,0.002089124531251582,0.03762763154272904,Old rituals and inherited customs should not influence this decision at all.
anti_tradition,TRADITION,oppose,Conformity: interpersonal,0.0012593439314514399,0.9270266890525818,0.07297331839799881,0.0011674454351518898,9.189850568239351e-05,0.0010755469294694963,Old rituals and inherited customs should not influence this decision at all.
anti_tradition,TRADITION,oppose,Humility,0.0009581795311532915,0.9353053569793701,0.06469463557004929,0.0008961904484356548,6.198907557864288e-05,0.0008342013728570119,Old rituals and inherited customs should not influence this decision at all.
anti_tradition,TRADITION,oppose,Benevolence: caring,0.001934207626618445,0.9415006637573242,0.05849931389093399,0.0018210577643057446,0.00011314981907979086,0.0017079079452259538,Old rituals and inherited customs should not influence this decision at all.
anti_tradition,TRADITION,oppose,Benevolence: dependability,0.0009310738532803953,0.924118161201477,0.07588177919387817,0.0008604222572362527,7.065154054781628e-05,0.0007897707166884364,Old rituals and inherited customs should not influence this decision at all.
anti_tradition,TRADITION,oppose,Universalism: concern,0.003978555090725422,0.935808002948761,0.06419207155704498,0.0037231636940733837,0.0002553916930774919,0.0034677720009958918,Old rituals and inherited customs should not influence this decision at all.
anti_tradition,TRADITION,oppose,Universalism: nature,0.002517122309654951,0.9246547818183899,0.07534515112638474,0.0023274691800442004,0.00018965296082454688,0.0021378162192196536,Old rituals and inherited customs should not influence this decision at all.
anti_tradition,TRADITION,oppose,Universalism: tolerance,0.006331942975521088,0.9289595484733582,0.07104039937257767,0.0058821188874991215,0.00044982375778540584,0.005432295129713716,Old rituals and inherited customs should not influence this decision at all.
anti_conformity,CONFORMITY,oppose,Self-direction: thought,0.002255290048196912,0.952341616153717,0.04765830561518669,0.0021478065693952414,0.00010748330236785755,0.002040323267027384,People should break the agreed rules whenever the rules make negotiation inconvenient.
anti_conformity,CONFORMITY,oppose,Self-direction: action,0.007363131269812584,0.9511032700538635,0.04889674857258797,0.007003098228554605,0.0003600331784069863,0.006643065050147619,People should break the agreed rules whenever the rules make negotiation inconvenient.
anti_conformity,CONFORMITY,oppose,Stimulation,0.004578151740133762,0.9283066987991333,0.07169333845376968,0.0042499289284850805,0.00032822298219812446,0.003921705946286956,People should break the agreed rules whenever the rules make negotiation inconvenient.
anti_conformity,CONFORMITY,oppose,Hedonism,0.0004035363672301173,0.8957414627075195,0.10425851494073868,0.00036146425583838404,4.2072102371992597e-05,0.00031939215346639144,People should break the agreed rules whenever the rules make negotiation inconvenient.
anti_conformity,CONFORMITY,oppose,Achievement,0.0015622422797605395,0.9190618991851807,0.08093811571598053,0.0014357973566241078,0.00012644494641565578,0.001309352410208452,People should break the agreed rules whenever the rules make negotiation inconvenient.
anti_conformity,CONFORMITY,oppose,Power: dominance,0.0047111595049500465,0.9443371295928955,0.055662862956523895,0.0044489228439588135,0.0002622366258903594,0.004186686218068454,People should break the agreed rules whenever the rules make negotiation inconvenient.
