unit_id,speaker,time,korean_text,english_text,x,y,cluster_id,cluster_label,max_active_strength,active_value_summary,top_signed_support,top_signed_constraint
row029_claim04,정의당,12:35,다시 또 박상영 의원께 묻겠습니다. 그 전남 광주통합 특별법을 보면 단체장의 권한이 막강해져서 제왕적 단체장이 될 것이라는 우려가 많습니다.,"I will ask Representative Park Sang-young again. If you look at the Special Act on the Integration of Gwangju and Jeonnam, there are many concerns that the authority of the head of the local government will become overwhelming, and that they will become an imperial mayor/governor.",0.7527635349606329,0.4417610220856907,2,수도이전 추진,0.8897903183465239,Power: Dominance +0.89,Power: dominance:0.890; Power: resources:0.008; Conformity: rules:0.004; Tradition:0.002; Face:0.001,Universalism: concern:0.008; Security: personal:0.005; Conformity: interpersonal:0.003; Universalism: tolerance:0.003; Self-direction: action:0.003
row029_claim06,정의당,12:35,지방의회가 통합 특별시장을 제대로 견제하려면 의회의 다양성이 보장되어야 합니다.,"For a local council to properly check the unified special mayor, the diversity of the council must be guaranteed.",-0.0867061027253863,-0.12747321170068987,3,자원투입 논쟁,0.3157371645947138,Universalism: Tolerance +0.32,Universalism: tolerance:0.316; Universalism: concern:0.118; Conformity: rules:0.007; Self-direction: thought:0.005; Security: societal:0.004,Universalism: nature:-0.000; Power: resources:-0.000; Hedonism:-0.000; Tradition:-0.000; Benevolence: caring:-0.000
row029_claim08,정의당,12:35,가장 중요한 것은 결국 선거의 필요성을 높이는 제도 개선이 필요합니다.,The most important thing is ultimately that institutional reforms are needed to increase the necessity of elections.,-0.22444472282527067,-0.08733906813732653,5,제도개선 실무,0.3321738351362597,Conformity: Rules +0.33,Conformity: rules:0.332; Stimulation:0.100; Achievement:0.050; Security: societal:0.021; Self-direction: action:0.016,Universalism: nature:-0.000; Humility:-0.000; Hedonism:-0.000; Universalism: tolerance:-0.000; Security: personal:-0.000
row030_claim03,정의당,13:43,그리고 지금 지난번에 그 봉쇄 조항이 위헌 결정이 났는데 역시 5% 봉쇄조항을 있습니다.,"And now, last time, that blocking clause was ruled unconstitutional, but there is still, as expected, a 5% blocking clause.",0.5803576674216935,-0.18494157618295634,3,자원투입 논쟁,0.6027488257315987,Conformity: Rules -0.60,Power: dominance:0.004; Humility:-0.000; Self-direction: thought:-0.000; Benevolence: caring:-0.000; Hedonism:-0.000,Conformity: rules:0.603; Universalism: concern:0.004; Achievement:0.002; Stimulation:0.001; Conformity: interpersonal:0.001
row031_claim01,민주당,14:18,"예 선거 제도와 관련되어서는 현재 국회에서 정개특위가 가동 중에 있습니다.
저도 개인적으로는 최대한 많은 당이 의회 지방의회에 참여하는 것이 타당하다고 생각합니다.
이런 부분을 더 활성화할 수 있는 정계 특위가 되었으면 좋겠고요.","Yes, regarding the electoral system, the Special Committee on Political Reform is currently operating in the National Assembly.
Personally, I also think it is reasonable for as many parties as possible to participate in the legislature and local councils.
I hope it will be a political reform special committee that can further vitalize these aspects.",-0.05108170650745714,0.11093585899857915,1,개혁실행 공감,0.283188582350666,Self-direction: Action +0.28,Self-direction: action:0.283; Self-direction: thought:0.035; Conformity: rules:0.011; Power: dominance:0.008; Universalism: tolerance:0.007,Security: personal:-0.000; Humility:-0.000; Face:-0.000; Hedonism:-0.000; Universalism: nature:-0.000
row031_claim02,민주당,14:18,"또한 지방의회의 역할이 굉장히 중요합니다. 지금 지방의회가 제대로 된 법이 없습니다.
그래서 저희 더불어민주당에서는 지방의회법을 통해서 역할을 강화하는 부분을 추진해 나가겠습니다.","In addition, the role of local councils is extremely important. There is currently no proper law for local councils. So, our Democratic Party of Korea will push ahead with strengthening their role through the Local Council Act.",-0.4774170438110895,0.252733623464289,5,제도개선 실무,0.5188519462458068,Conformity: Rules +0.52; Self-direction: Action +0.50,Conformity: rules:0.519; Self-direction: action:0.499; Universalism: concern:0.020; Benevolence: caring:0.013; Self-direction: thought:0.011,Humility:-0.000; Face:-0.000; Hedonism:-0.000; Universalism: nature:-0.001; Achievement:-0.001
row032_claim01,정의당,14:48,그 역시 전남 광주통합특별법은 통합 시장 특별시장 승인 하나만 받으면 원래 따로따로 심사 받아야 할 41개 법에 규정된 수많은 인허가를 한꺼번에 심사를 받은 것으로 간주해 버리는 조항이 있습니다.,"It also has a provision in the Jeonnam Gwangju Integrated Special Act that, if you obtain only the special mayor’s approval, all of the numerous permits and approvals stipulated in 41 laws that would otherwise have to be reviewed separately are deemed to have been reviewed all at once.",-0.700259763776683,-0.343301477370564,4,절차준수 강조,0.8132171933452097,Conformity: Rules +0.81,Conformity: rules:0.813; Power: dominance:0.001; Self-direction: action:0.001; Universalism: concern:0.001; Universalism: nature:0.001,Humility:-0.000; Hedonism:-0.000; Face:-0.000; Benevolence: dependability:-0.000; Universalism: tolerance:-0.000
row032_claim03,정의당,14:48,이렇게 되면 난개발을 막기 위한 제동 장치가 풀어지게 되고 안전 심사도 형식화될 수 있습니다.,"If this happens, the brake mechanism to prevent reckless development will be released, and the safety review can also become a formality.",-0.4510433652833791,-0.3202042673326918,5,제도개선 실무,0.6056542831019973,Security: Personal +0.61,Security: personal:0.606; Conformity: rules:0.177; Security: societal:0.054; Self-direction: action:0.013; Conformity: interpersonal:0.009,Humility:-0.000; Tradition:-0.000; Universalism: nature:-0.000; Universalism: concern:-0.000; Power: resources:-0.000
row032_claim04,정의당,14:48,이는 충분히 수기 없이 중앙에서 졸속적으로 추진해서 발생하고 있는 문제라고 생각하는데 어떻게 생각하십니까?,I think this is a problem that is sufficiently occurring because it is being pushed ahead hastily at the center without manual input; what do you think?,0.025302759105515958,-0.4670230522147783,3,자원투입 논쟁,0.4144610700481088,Self-direction: Action -0.41,Power: dominance:0.000; Universalism: tolerance:-0.000; Power: resources:-0.000; Face:-0.000; Universalism: nature:-0.000,Self-direction: action:0.414; Benevolence: dependability:0.030; Self-direction: thought:0.016; Achievement:0.014; Stimulation:0.012
row033_claim01,민주당,15:34,한편으로 저희들이 지방 분권 지방 주도 성장을 하기 위해서는 그런 권한을 지방으로 이양할 수밖에 없습니다.,"On the one hand, if we are to pursue decentralized, locally led growth, we have no choice but to transfer such authority to local governments.",-0.09176226867290008,0.2555975060172188,1,개혁실행 공감,0.4494533786166634,Self-direction: Action +0.45,Self-direction: action:0.449; Power: dominance:0.129; Self-direction: thought:0.029; Benevolence: dependability:0.005; Stimulation:0.004,Hedonism:-0.000; Security: personal:-0.000; Benevolence: caring:-0.000; Face:-0.000; Humility:-0.000
row033_claim03,민주당,15:34,최근에 말씀드렸던 것처럼 제주특별법이나 강원 특별법도 여러 차례 개정을 했고 또 개정을 앞두고 있습니다.,"As I mentioned recently, the Jeju Special Act and the Gangwon Special Act have also been amended several times, and are also facing further amendments.",-0.2757931542655702,-0.1434497144736462,5,제도개선 실무,0.3908965187094271,Conformity: Rules +0.39,Conformity: rules:0.391; Achievement:0.010; Power: dominance:0.003; Security: societal:0.003; Stimulation:0.002,Benevolence: dependability:-0.000; Humility:-0.000; Hedonism:-0.000; Universalism: tolerance:-0.000; Universalism: nature:-0.000
row034_claim01,정의당,16:03,실제로 이게 지역에 대한 분권이 이러한 좋은 규제를 풀어주고 권리를 침해하는 방식의 그런 권한을 주는 것입니까?,Is this actually giving the regions authority in a way that loosens these good regulations and infringes on rights?,0.4393023656039253,-0.14840385041677184,3,자원투입 논쟁,0.469607976447266,Conformity: Rules -0.47,Power: dominance:0.005; Self-direction: thought:0.000; Humility:-0.000; Hedonism:-0.000; Face:-0.000,Conformity: rules:0.470; Universalism: concern:0.040; Self-direction: action:0.008; Power: resources:0.002; Conformity: interpersonal:0.001
row034_claim03,정의당,16:03,우리 아리셀 함사 화재 참사 보고 있지 않습니까? 또 얼마 전에 대전의 안전공업에서 지금 14명이나 죽는 화재 참사가 발생했어요.,"Are we not seeing the Aricel Hamsa fire disaster? And not long ago, at Safety Industry in Daejeon, a fire disaster occurred in which as many as 14 people have now died.",0.3559177562558761,-0.8721249996195634,0,안전위기 경계,0.8987985144110051,Security: Societal -0.90,Self-direction: thought:-0.000; Power: dominance:-0.000; Self-direction: action:-0.000; Humility:-0.000; Universalism: nature:-0.000,Security: societal:0.899; Security: personal:0.013; Power: resources:0.002; Universalism: concern:0.002; Conformity: rules:0.001
row034_claim05,정의당,16:03,결과적으로 만약에 지방의 권한을 이양한다고 해 가지고 지켜야 될 거 제대로 지키지 않는 모든 것을 다 풀어주는 방식으로 가면 이런 참사를 어떻게 막으려고 합니까?,"As a result, if you are going to transfer authority to the local level and then, by saying so, adopt a way of loosening all the things that should properly be kept, how are you going to prevent such a catastrophe?",-0.3610004914647695,0.21138282535961728,2,수도이전 추진,0.5048170389967401,Security: Societal +0.50,Security: societal:0.505; Conformity: rules:0.013; Self-direction: action:0.009; Power: dominance:0.003; Universalism: concern:0.002,Humility:-0.000; Face:-0.000; Hedonism:-0.000; Universalism: nature:-0.000; Tradition:-0.000
row036_claim01,정의당,17:12,"네 그런데 이러한 교육 격차 심화를 우려하고 있는데 이게 교육 자치가 맞을까요?
서열 교육과 특권 교육을 더 키우는 법 아닐까요? 그 위험을 막을 구체적 장치가 있습니까?","Yes, but if we are worried about the deepening of this educational gap, is this really educational autonomy?  
Isn’t this a law that will further expand rank-based education and privileged education?  
Is there any concrete mechanism to prevent that risk?",0.3464864056510017,-0.27108848277779524,3,자원투입 논쟁,0.4297554809067101,Universalism: Concern -0.43,Power: dominance:0.001; Self-direction: action:0.001; Self-direction: thought:0.000; Stimulation:0.000; Power: resources:0.000,Universalism: concern:0.430; Security: societal:0.035; Security: personal:0.001; Conformity: rules:0.001; Universalism: tolerance:0.001
row041_claim01,민주당,19:09,결국 지방 재정에 심각한 영향을 미치고 결국 지역 균형 발전에 심각한 해를 끼친 것이 바로 국민의 힘과 윤석열 정부였던 것입니다.,"In the end, it was the People Power Party and the Yoon Seok-yeol administration that had a serious impact on local finances and, in the end, caused serious harm to balanced regional development.",-0.3387870166978736,-0.8763943619537379,0,안전위기 경계,0.8036206163272213,Power: Resources -0.80; Security: Societal -0.26,Power: dominance:0.003; Hedonism:-0.001; Universalism: tolerance:-0.001; Humility:-0.001; Tradition:-0.001,Power: resources:0.804; Security: societal:0.262; Achievement:0.023; Self-direction: action:0.006; Universalism: nature:0.006
row044_claim01,민주당,20:31,최근 들어 어 대전 충남 문제도 그렇습니다. 대전과 충남은 먼저 도지사들이 이야기를 했고 그리고 도의회 결의까지 하고서 갑자기 이 문제를 반대하고 나섰습니다.,"Recently, the Daejeon–Chungnam issue is the same. Daejeon and Chungnam first had the governors talk about it, and then even after the provincial council passed a resolution, they suddenly came out against this issue.",-0.12227427681236204,0.34399962793384214,1,개혁실행 공감,0.5330410233644154,Self-direction: Action +0.53,Self-direction: action:0.533; Self-direction: thought:0.087; Conformity: rules:0.023; Power: resources:0.006; Power: dominance:0.004,Conformity: interpersonal:0.060; Security: personal:0.001; Security: societal:0.001; Universalism: tolerance:-0.000; Achievement:-0.000
row044_claim03,민주당,20:31,그런 가운데서 다 모든 것을 완벽하게 만들자고 논의하는 것 과연 이것이 한가한 일 아니겠습니까?,"In the midst of all that, is discussing whether to make everything perfect really not a leisurely matter?",0.00990320963664964,-0.17037042955825435,3,자원투입 논쟁,0.2955054749011214,Hedonism -0.30,Power: dominance:0.000; Achievement:-0.000; Power: resources:-0.000; Universalism: concern:-0.000; Face:-0.001,Hedonism:0.296; Stimulation:0.026; Humility:0.008; Conformity: interpersonal:0.008; Self-direction: thought:0.006
row044_claim04,민주당,20:31,그래서는 언제 이 지방 소멸의 위기를 극복하겠습니까?,So when will we overcome this crisis of regional extinction?,-0.17490685786884463,0.05162161653728077,2,수도이전 추진,0.3282201744426594,Security: Societal +0.33,Security: societal:0.328; Universalism: nature:0.015; Power: dominance:0.001; Achievement:0.001; Universalism: concern:0.001,Face:-0.000; Security: personal:-0.000; Humility:-0.000; Conformity: rules:-0.000; Tradition:-0.000
row045_claim03,국민의힘,21:23,그리고 법안을 만드는 과정에서 국민적 합의를 이끌어내는 과정이 꼭 필요합니다.,"And in the process of making a bill, the process of bringing about national consensus is absolutely necessary.",0.04791727890924848,-0.0840843532847345,3,자원투입 논쟁,0.20884949644592,Conformity: Interpersonal +0.21,Conformity: interpersonal:0.209; Benevolence: dependability:0.186; Self-direction: thought:0.107; Power: dominance:0.033; Universalism: tolerance:0.014,Security: personal:-0.000; Hedonism:-0.000; Achievement:-0.001; Tradition:-0.001; Universalism: nature:-0.001
row046_claim01,민주당,21:58,"그게 지난 수십 년의 과정이었다고 생각합니다.
그래서 아무것도 한 발자국도 나아가지 못했습니다.","I think that was the process over the past several decades.
So we did not move forward even one step at all.",0.037002787727565246,-0.19844506428854575,3,자원투입 논쟁,0.2891431140443692,Achievement -0.29,Self-direction: action:0.000; Self-direction: thought:0.000; Benevolence: caring:-0.000; Security: personal:-0.000; Hedonism:-0.000,Achievement:0.289; Power: dominance:0.001; Stimulation:0.000; Conformity: rules:0.000; Face:0.000
row046_claim03,민주당,21:58,"경북에 수많은 군이 3만 이하의 군이 너무 많습니다.
또 전국적으로도 지방 소멸 곧 다가오고 있습니다.","In Gyeongbuk, there are too many counties with populations below 30,000.
Also, nationwide, local extinction is approaching very soon.",-0.11121698801054837,-0.6697801488523677,3,자원투입 논쟁,0.6892846657921465,Universalism: Nature -0.69,Face:-0.000; Self-direction: thought:-0.000; Humility:-0.000; Stimulation:-0.000; Benevolence: caring:-0.001,Universalism: nature:0.689; Universalism: concern:0.030; Tradition:0.021; Power: dominance:0.008; Security: societal:0.008
row046_claim04,민주당,21:58,결국 그렇게 한가하게 우리가 시간을 보낼 상황이 아니라는 것 너무나 잘 알고 계실 거라고 생각하고요.,"I think you know very well that, in the end, we are not in a situation where we can afford to spend our time so leisurely.",-0.06730796671476615,-0.32050710751713296,3,자원투입 논쟁,0.438192935577625,Hedonism -0.44,Self-direction: thought:0.000; Power: dominance:0.000; Universalism: concern:-0.000; Universalism: tolerance:-0.000; Face:-0.000,Hedonism:0.438; Stimulation:0.039; Self-direction: action:0.033; Security: societal:0.005; Tradition:0.004
row046_claim05,민주당,21:58,더 나아가서 좀 여쭤보겠습니다. 결국 이 문제와 관련되어서는 법도 중요하지만 헌법적 차원에서 이 문제를 어떻게 보장할 것인가도 저는 중요하다고 생각합니다.,"Furthermore, I would like to ask a bit more. Ultimately, with respect to this issue, I think it is important not only to have the law, but also to consider how this issue will be guaranteed at the constitutional level.",-0.7358059707313295,-0.3152015869548207,4,절차준수 강조,0.8304007122516994,Conformity: Rules +0.83,Conformity: rules:0.830; Universalism: concern:0.097; Self-direction: thought:0.039; Benevolence: caring:0.010; Stimulation:0.010,Humility:-0.000; Hedonism:-0.000; Universalism: nature:-0.000; Achievement:-0.000; Face:-0.000
row046_claim06,민주당,21:58,그래서 최근에 우원식 의장께서 개헌을 얘기했고 이재명 대통령도 518 정신의 헌법 에 에 넣는 것 그리고 부마 항쟁을 넣는 것 그리고 계엄 요건을 강화하는 것에 더불어서 지방 분권을 할 수 있는 그런 내용을 개헌에 넣자 이렇게 얘기했습니다.,"So recently Speaker Woo Won-shik talked about constitutional revision, and President Lee Jae-myung also said that, in addition to including the spirit of May 18 in the Constitution and including the Buma pro-democracy uprising and strengthening the requirements for martial law, let’s include in the constitutional revision such content that can enable decentralization.",-0.15951159634515752,0.1720917604085967,5,제도개선 실무,0.3646309775432513,Self-direction: Action +0.36,Self-direction: action:0.365; Conformity: rules:0.167; Security: societal:0.080; Power: dominance:0.010; Universalism: concern:0.008,Humility:-0.000; Face:-0.000; Universalism: nature:-0.000; Hedonism:-0.000; Benevolence: dependability:-0.000
row047_claim01,민주당,23:00,국민의힘도 과거에 보면 개헌에 찬성했었고 최근에 장동혁 대표 같은 경우도 국회 연설에서 보면 세종시라든지 이 문제를 해결하기 위한 개헌을 얘기한 바가 있습니다.,"The People Power Party also, if you look at the past, had supported constitutional revision, and recently, in the case of Representative Jang Dong-hyeok, he has also spoken in a National Assembly speech about constitutional revision to resolve this issue, including things like Sejong City.",-0.12700803927669815,0.02457230275119135,5,제도개선 실무,0.2005422967007273,Tradition +0.20,Tradition:0.201; Self-direction: action:0.169; Conformity: rules:0.168; Self-direction: thought:0.103; Power: dominance:0.092,Security: personal:-0.000; Hedonism:-0.001; Benevolence: caring:-0.001; Benevolence: dependability:-0.001; Humility:-0.001
row048_claim02,국민의힘,23:17,"적반하장입니다. 지금 행안위나 법사위 본회의의 구성을 보십시오.
절대 다수가 더불어민주당입니다. 마음만 먹으면 모든 법을 다 통과시킬 수 있습니다.
지금까지 다 통과시켰지 않습니까? 말도 안 되는 사법 학법들을 얼마나 많이 통과시켰습니까?
그래 놓고 지금 문제를 책임을 국민에게 넘기는 것은 적반하장이다라는 말씀을 드","It is the height of shamelessness. Look at the composition of the plenary meetings of the Public Administration and Security Committee or the Legislation and Judiciary Committee right now. The overwhelming majority is the Democratic Party of Korea. If they wanted to, they could pass every law. Haven’t they passed everything up to now? How many absurd judicial and education bills have they passed? And then to shift the responsibility for this problem onto the people now is, I say, the height of shamelessness.",0.30613675325070355,-0.17239281760250627,3,자원투입 논쟁,0.2691767436193704,Conformity: Rules -0.27,Power: dominance:0.000; Self-direction: thought:-0.001; Universalism: tolerance:-0.001; Tradition:-0.002; Achievement:-0.002,Conformity: rules:0.269; Benevolence: caring:0.144; Universalism: concern:0.116; Face:0.106; Benevolence: dependability:0.055
row049_claim01,민주당,23:47,그러면 이제 조국혁신당에게 묻습니다. 조금 전에 말씀드렸던 것처럼 주셨던 것처럼 아 7공화국 얘기 그리고 여러 가지 내용들이 굉장히 비교적 저희들은 판단하기에는 지방 성장이라든지 지방 주도 성장 지방분권과 관련되어서 굉장히 경청하고 토론할 것이 많다고 생각하는데요.,"Then now I ask the Rebuilding Korea Party. As I mentioned a little earlier, as you gave it to us, the talk about the 7th Republic and various other contents seem, in our judgment, to involve a great deal that we should listen to carefully and debate regarding regional growth, regional-led growth, and decentralization.",0.05247042146501292,0.08517048375916363,3,자원투입 논쟁,0.3569429283610099,Self-direction: Thought +0.36,Self-direction: thought:0.357; Self-direction: action:0.158; Power: dominance:0.022; Security: societal:0.018; Stimulation:0.010,Achievement:-0.000; Hedonism:-0.000; Security: personal:-0.000; Benevolence: caring:-0.001; Humility:-0.001
row049_claim02,민주당,23:47,특히 개헌 문제 제가 조금 전에 말씀드렸었는데 이 개헌을 통해서 그런 부분들을 보장할 수 있는 근거 조항이 좀 필요하다고 생각합니다.,"In particular, as I mentioned a moment ago regarding the constitutional amendment issue, I think there is a need for a basis clause that can guarantee those kinds of matters through this constitutional amendment.",-0.5972548947321414,-0.2025860103098807,4,절차준수 강조,0.6606305432932551,Conformity: Rules +0.66,Conformity: rules:0.661; Universalism: concern:0.178; Security: societal:0.014; Self-direction: thought:0.011; Self-direction: action:0.006,Humility:-0.000; Hedonism:-0.000; Universalism: nature:-0.000; Face:-0.000; Achievement:-0.000
row050_claim01,조국혁신당,24:29,"그 조국혁신당은 저 지방 선거라는 의미를 생각하면서 지방 분권 지역 균형 발전을 위해 조항을 헌법 1조에 넣는 원포인트 개헌을 제안한 바 있습니다.
프랑스의 경우도 이미 헌법 1조에 프랑스는 지방분권화된 공화국임을 명시한 바도 있는데 우리나라도 지방분권 조항을 헌법에 넣는 그런 개헌을 빨리 진행을 하자는 것이 조국혁신당의 입","The Cho Kuk Innovation Party, thinking in terms of local elections, has proposed a one-point constitutional amendment to add a clause to Article 1 of the Constitution for local decentralization and balanced regional development. In the case of France as well, its Constitution already specifies in Article 1 that France is a decentralized republic, and the Cho Kuk Innovation Party’s position is that our country should also quickly proceed with such a constitutional amendment to include a local decentralization clause in the Constitution.",-0.07314530158219908,0.29828412774048585,1,개혁실행 공감,0.4447882400485197,Self-direction: Action +0.44,Self-direction: action:0.445; Self-direction: thought:0.184; Tradition:0.091; Stimulation:0.054; Universalism: concern:0.028,Face:-0.000; Power: resources:-0.001; Humility:-0.001; Achievement:-0.001; Hedonism:-0.002
row051_claim02,민주당,24:59,그 이수찬 후보께서 대구에서 정치는 숨 쉬는 것보다 더 쉬운 일이라는 조롱이 나오고 있다 뭐 이런 식으로 일가를 하셨는데요.,"Candidate Lee Soo-chan has been doing things like saying that in Daegu, there is ridicule that “politics is easier than breathing.”",0.19897019644882852,-0.3063837242174049,3,자원투입 논쟁,0.4928541533978503,Face -0.49,Power: dominance:0.003; Self-direction: action:0.000; Power: resources:0.000; Self-direction: thought:0.000; Tradition:-0.000,Face:0.493; Conformity: interpersonal:0.025; Universalism: concern:0.016; Humility:0.012; Universalism: tolerance:0.003
row052_claim01,개혁신당,25:36,어 개혁신당 입장에서는 어쨌든 통합이라고 하는 건 국민들에게 어떤 이득을 주느냐 그리고 지방자치가 어떻게 발전하느냐의 관점에서 봐야 되는데 문제는 저희는 그 통합 자체에 대한 논의보다는 그 과정의 절차적 정당성의 문제를 많이 언급하고 있습니다.,"From the Reform New Party’s standpoint, anyway, unification has to be viewed from the perspective of what benefit it gives to the people and how local autonomy develops, but the problem is that we are talking much more about the issue of the procedural legitimacy of that process than about the discussion of the unification itself.",-0.39495231136354203,0.02068175717747649,1,개혁실행 공감,0.4468104826464465,Universalism: Concern +0.45,Universalism: concern:0.447; Conformity: rules:0.029; Self-direction: action:0.022; Benevolence: caring:0.007; Security: societal:0.006,Hedonism:-0.000; Face:-0.000; Humility:-0.000; Universalism: nature:-0.000; Tradition:-0.000
row053_claim01,민주당,26:11,앞으로도 더불어민주당은 지방수도 성장을 위해서 최선의 노력을 다하겠습니다.,"Going forward, the Democratic Party of Korea will also do its utmost to foster the growth of regional capitals.",0.04251236710927989,0.3828457558954376,1,개혁실행 공감,0.4991473401186886,Achievement +0.50; Self-direction: Action +0.28,Achievement:0.499; Self-direction: action:0.276; Power: dominance:0.067; Power: resources:0.046; Stimulation:0.004,Security: personal:-0.000; Hedonism:-0.000; Tradition:-0.000; Humility:-0.000; Universalism: nature:-0.000
row055_claim01,개혁신당,26:28,어 이 쟁점과 관련돼서는 사실은 두 가지 큰 쟁점 아까 말씀드린 것처럼 어 절차적 정당성이 있는가 그리고 그것이 실질적으로 또 정당한가 두 가지 관점에서 바라봐야 됩니다.,"Regarding this issue, in fact, as I mentioned earlier, there are two major points of contention: whether there is procedural legitimacy, and whether it is substantively legitimate as well. It has to be viewed from these two perspectives.",-0.7789206819853561,-0.3645582262498777,4,절차준수 강조,0.8873370279672121,Conformity: Rules +0.89,Conformity: rules:0.887; Universalism: concern:0.050; Self-direction: thought:0.008; Conformity: interpersonal:0.006; Power: dominance:0.005,Humility:-0.000; Hedonism:-0.000; Face:-0.001; Universalism: nature:-0.001; Power: resources:-0.001
row055_claim02,개혁신당,26:28,"그런데 지금 사실 대전과 관련돼서도 대전 충남 주민의 거의 70% 이상이 어 이 내용에 대해서 알지 못한다라는 KBS 여론조사도 있었습니다.
이것은 결국 시민의 의견이 제대로 수렴되지 않은 상태에서 정치적인 어떤 이해관계에 따라서 졸속 추진이 되는 것이 아닌가라는 의구심을 가질 수밖에 없고요.","However, there was also a KBS public opinion poll related to Daejeon, which found that nearly more than 70% of Daejeon and Chungnam residents do not know about this issue.

In the end, this inevitably raises doubts that it may be being pushed forward hastily according to some political interests, in a situation where citizens’ opinions have not been properly reflected.",0.13069566552666195,-0.2597661212156566,3,자원투입 논쟁,0.2616067982059178,Self-direction: Thought -0.26,Hedonism:-0.000; Face:-0.001; Humility:-0.001; Tradition:-0.001; Power: dominance:-0.001,Self-direction: thought:0.262; Universalism: concern:0.106; Security: societal:0.067; Self-direction: action:0.036; Universalism: tolerance:0.013
row055_claim03,개혁신당,26:28,"또 하나는 재정 건전성의 문제와 행정 비용의 급증 문제를 비판하지 않을 수 없습니다.
어 만약에 이것을 통폐합한다고 그러면 기업을 합병하는 데 있어서 상당히 많은 비용이 들게 되고 그 이후에 통합 과정에 여러 가지 고통을 겪게 됩니다.","Another issue is that we cannot help but criticize the problem of fiscal soundness and the problem of the sharp increase in administrative costs. Um, if you say you are going to consolidate and integrate this, then a considerable amount of cost will be incurred in merging the enterprises, and after that there will be various pains in the integration process.",-0.14520288971595868,-0.1084144079275344,5,제도개선 실무,0.2615318857520492,Conformity: Rules +0.26,Conformity: rules:0.262; Power: resources:0.128; Self-direction: thought:0.015; Self-direction: action:0.014; Power: dominance:0.010,Conformity: interpersonal:0.095; Security: societal:0.006; Benevolence: dependability:0.004; Universalism: tolerance:0.002; Stimulation:0.002
row056_claim02,개혁신당,27:20,그럼에도 불구하고 그런 부분에 대한 설명이 제대로 없는 상태에서 절차적 정당성에 문제를 제기하는 것이고요.,"Nevertheless, in a state where there is no proper explanation for those parts, he is raising an issue with procedural legitimacy.",-0.2657683869979898,-0.14153398429935884,5,제도개선 실무,0.3788807447333369,Conformity: Rules +0.38,Conformity: rules:0.379; Universalism: concern:0.007; Power: dominance:0.002; Self-direction: thought:0.002; Self-direction: action:0.001,Security: personal:-0.000; Hedonism:-0.000; Humility:-0.000; Security: societal:-0.000; Conformity: interpersonal:-0.000
row056_claim03,개혁신당,27:20,말씀하신 것처럼 정부 여당에서는 이를 통해서 지방자치가 발전하고 또 재정 재정 자립도가 상승될 수 있는 것처럼 말씀하시지만 지금 현재 지방자치단체는 계속 재정 자립도가 하락하고 있습니다.,"As you said, the government and the ruling party say that through this local autonomy can develop and fiscal self-reliance can rise, but right now local governments’ fiscal self-reliance is continuing to decline.",0.210414783139491,-0.502908093465026,0,안전위기 경계,0.5246069284986823,Security: Societal -0.52,Self-direction: action:0.118; Self-direction: thought:0.017; Face:-0.000; Humility:-0.001; Universalism: tolerance:-0.001,Security: societal:0.525; Power: resources:0.045; Benevolence: dependability:0.017; Stimulation:0.014; Security: personal:0.013
row056_claim05,개혁신당,27:20,지방 정부가 자체적으로 세원을 발굴하기보다는 중앙 정부의 교부세 보조금에 의존하는 구조가 심화되었다는 것을 의미합니다.,"This means that the structure in which local governments depend on central government transfer taxes and subsidies, rather than independently developing their own tax revenue sources, has deepened.",-0.22912368076653103,-0.5265261992880977,3,자원투입 논쟁,0.5121397330824706,Power: Resources -0.51,Humility:-0.000; Hedonism:-0.000; Universalism: tolerance:-0.000; Tradition:-0.001; Face:-0.001,Power: resources:0.512; Self-direction: action:0.103; Conformity: rules:0.053; Power: dominance:0.046; Security: societal:0.009
row058_claim01,민주당,28:49,"예 그 20조가 단순히 소비성 지출로 가는 20조가 아닙니다.
결국 20조라는 돈은 지역에는 막강한 막대한 돈이고요.
결국 그런 어 투자를 통해서 새로운 투자로 이어지는 선순환 구조를 만들겠다라는 것이 저희들의 입장입니다.
그것이 20조를 그냥 나눠주는 돈이 아니지 않습니까?
결국 여러 가지 지역 특색 산업으로 이어질 것이라고 생각합니다.","Yes, that 2 trillion won is not just 2 trillion won going into mere consumption expenditures. Ultimately, that 2 trillion won is a massive, enormous amount of money for the region. In the end, our position is that through that kind of investment, we will create a virtuous cycle structure that leads to new investment. Isn’t that money simply being handed out as the 2 trillion won? Ultimately, I think it will lead to various region-specific industries.",0.8330744415500306,0.15915647966184193,3,자원투입 논쟁,0.8560089801831161,Power: Resources +0.86,Power: resources:0.856; Stimulation:0.168; Universalism: nature:0.010; Achievement:0.007; Self-direction: action:0.005,Universalism: tolerance:-0.000; Security: personal:-0.000; Conformity: rules:-0.000; Tradition:-0.000; Hedonism:-0.000
